Company Name,Holding Company Name,Year,Customer State,IEEE SAIDI Including MED,IEEE SAIDI Excluding MED,IEEE SAIDI Including MED Minus Loss of Supply,IEEE SAIFI Including MED,IEEE SAIFI Excluding MED,IEEE SAIFI Including MED Minus Loss of Supply,IEEE Total Customers,IEEE High Voltage,IEEE Automatically Recorded,Other - SAIDI Including MED,Other - SAIDI Excluding MED,Other - SAIFI Including MED,Other - SAIFI Excluding MED,Other - Total Customers,Other - Active Accounts,Other - Momentary Interruptions,Other - High Voltage,Other - Automatically Recorded,NERC Region Name,NERC Region Abbrev,Ownership Type,Regulated / Non-regulated
Verendrye Electric Coop Inc,Verendrye Electric Coop Inc,2015,ND,159.15,58.95,156.75,1.46,1.09,1.28,18201,25,N,,,,,,,,,,Midwest Reliability Organization,MRO,DistCoop,Regulated
Verendrye Electric Coop Inc,Verendrye Electric Coop Inc,2014,ND,69.14,69.14,58.94,1.42,1.42,1.07,17738,25,N,,,,,,,,,,Midwest Reliability Organization,MRO,DistCoop,Regulated
Verendrye Electric Coop Inc,Verendrye Electric Coop Inc,2013,ND,91,77,90,1.22,1.09,1.17,16928,25,N,0,0,0,0,0,,,0,,Midwest Reliability Organization,MRO,DistCoop,Regulated
Vermillion SD (City of),Vermillion SD (City of),2014,SD,,,,,,,,13.8,,,,,,,N,,13.8,N,Midwest Reliability Organization,MRO,Muni,Regulated
Vermont Electric Coop Inc,Vermont Electric Coop Inc,2018,VT,929.76,3.39,357.66,2.34,732.08,2.86,38982,35,Y,,,,,,,,,N,Northeast Power Coordinating Council,NPCC,DistCoop,Regulated
Vermont Electric Coop Inc,Vermont Electric Coop Inc,2017,VT,1744.41,200.78,1733.61,2.72,1.72,2.59,38372,35,Y,,,,,,,,,N,Northeast Power Coordinating Council,NPCC,DistCoop,Regulated
Vermont Electric Coop Inc,Vermont Electric Coop Inc,2016,VT,217.59,217.59,204.88,1.7,1.7,1.5,38424,35,,,,,,,,,,,Northeast Power Coordinating Council,NPCC,DistCoop,Regulated
Vermont Electric Coop Inc,Vermont Electric Coop Inc,2015,VT,210.52,210.52,194.98,1.88,1.88,1.62,38329,35,Y,,,,,,,,,,Northeast Power Coordinating Council,NPCC,DistCoop,Regulated
Vermont Electric Coop Inc,Vermont Electric Coop Inc,2014,VT,,,,2.67,1.47,2.46,38281,35,Y,,,,,,,,,,Northeast Power Coordinating Council,NPCC,DistCoop,Regulated
Vermont Electric Coop Inc,Vermont Electric Coop Inc,2013,VT,0,0,0,3,2,3,37983,35,Y,0,0,0,0,0,,,0,,Northeast Power Coordinating Council,NPCC,DistCoop,Regulated
Vernon CA (City of),Vernon CA (City of),2018,CA,,,,,,,,,N,46.07,0.74,46.07,0.74,2011,N,F,69,N,Western Electricity Coordinating Council,WECC,Muni,Regulated
Vernon CA (City of),Vernon CA (City of),2017,CA,,,,,,,,,N,32.85,32.85,0.53,0.53,1954,N,F,69,Y,Western Electricity Coordinating Council,WECC,Muni,Regulated
Vernon CA (City of),Vernon CA (City of),2016,CA,,,,,,,,,,117.31,32.71,0.67,0.47,1988,,,69,,Western Electricity Coordinating Council,WECC,Muni,Regulated
Vernon CA (City of),Vernon CA (City of),2015,CA,,,,,,,,,,57.27,53.47,0.69,0.59,1970,N,F,66,N,Western Electricity Coordinating Council,WECC,Muni,Regulated
Vernon CA (City of),Vernon CA (City of),2014,CA,,,,,,,,,,52,37,0.91,0.57,1949,N,F,66,N,Western Electricity Coordinating Council,WECC,Muni,Regulated
Vernon CA (City of),Vernon CA (City of),2013,CA,42,37,0,0.77,0.46,0,1955,66,Y,0,0,0,0,0,,,0,,Western Electricity Coordinating Council,WECC,Muni,Regulated
Vernon Electric Coop,Vernon Electric Coop,2018,WI,229.4,,144.6,,84.8,,11199,7.2,Y,,,,,,,,,N,ReliabilityFirst,RFC,DistCoop,Regulated
Vernon Electric Coop,Vernon Electric Coop,2017,WI,277.9,124.5,153.4,,,,11150,,Y,,,,,,,,,N,ReliabilityFirst,RFC,DistCoop,Regulated
Vero Beach Municipal Utilities,Vero Beach Municipal Utilities,2018,FL,,,,,,,,,N,,,62.75,0.773,35821,N,L,13.8,Y,SERC Reliability Corp,SERC,Muni,Regulated
Vero Beach Municipal Utilities,Vero Beach Municipal Utilities,2017,FL,,,,,,,,,N,,133.516,,2.268,35519,N,L,13.8,Y,SERC Reliability Corp,SERC,Muni,Regulated
Vero Beach Municipal Utilities,Vero Beach Municipal Utilities,2016,FL,,,,,,,,,,,162.2,,2.3,35217,,,13.8,,SERC Reliability Corp,SERC,Muni,Regulated
Vero Beach Municipal Utilities,Vero Beach Municipal Utilities,2015,FL,,,,,,,,,,31.376,31.3,0.543,0.543,35006,,L,13.2,N,SERC Reliability Corp,SERC,Muni,Regulated
Vero Beach Municipal Utilities,Vero Beach Municipal Utilities,2014,FL,62.485,62.485,,0.562,0.562,,34000,,,33,,0.5,,44291,N,L,13.2,N,SERC Reliability Corp,SERC,Muni,Regulated
Vero Beach Municipal Utilities,Vero Beach Municipal Utilities,2013,FL,0,0,0,0,0,0,0,0,,33,33,0.528,0.528,44291,N,L,13.2,N,SERC Reliability Corp,SERC,Muni,Regulated
Victoria Electric Coop Inc,Victoria Electric Coop Inc,2018,TX,213.12,1.51,183.8,1.34,181.19,1.13,22909,14.4,Y,,,,,,,,,N,Electric Reliability Council of Texas Inc,ERCOT,DistCoop,Regulated
Victoria Electric Coop Inc,Victoria Electric Coop Inc,2017,TX,9741.87,306.79,9698.92,5.03,2.17,4.45,22665,14.4,Y,,,,,,,,,N,Electric Reliability Council of Texas Inc,ERCOT,DistCoop,Regulated
Victoria Electric Coop Inc,Victoria Electric Coop Inc,2016,TX,213.37,164.13,194.55,1.56,1.28,1.2,22339,14.4,,,,,,,,,,,Electric Reliability Council of Texas Inc,ERCOT,DistCoop,Regulated
Victoria Electric Coop Inc,Victoria Electric Coop Inc,2015,TX,183.774,144.275,160.713,1.334,1.058,0.974,22040,14.4,Y,,,,,,,,,,Electric Reliability Council of Texas Inc,ERCOT,DistCoop,Regulated
Victoria Electric Coop Inc,Victoria Electric Coop Inc,2014,TX,37.485,37.485,33.615,4.089,4.089,0.219,22040,14.4,Y,,,,,,,,,,Electric Reliability Council of Texas Inc,ERCOT,DistCoop,Regulated
Victoria Electric Coop Inc,Victoria Electric Coop Inc,2013,TX,19,13,12,0,0,0,21527,0,Y,0,0,0,0,0,,,0,,Electric Reliability Council of Texas Inc,ERCOT,DistCoop,Regulated
Victory Electric Coop Association Inc,Victory Electric Coop Association Inc,2018,KS,598.5,,598.5,,598.5,,19652,13.8,Y,,,,,,,,,N,Southwest Power Pool Inc,SPP,DistCoop,Regulated
Victory Electric Coop Association Inc,Victory Electric Coop Association Inc,2017,KS,1545.4,369,1545.1,,,,19650,13.8,Y,,,,,,,,,N,Southwest Power Pool Inc,SPP,DistCoop,Regulated
Victory Electric Coop Association Inc,Victory Electric Coop Association Inc,2016,KS,300.5,257.1,295,,,,19660,13.8,,,,,,,,,,,Southwest Power Pool Inc,SPP,DistCoop,Regulated
Virginia Electric & Power Co,Dominion Energy Inc,2018,NC,,,,,,,,,N,152.699,1.171,117.259,0.96,123234,N,O,34.5,Y,SERC Reliability Corp,SERC,IOU,Regulated
Virginia Electric & Power Co,Dominion Energy Inc,2018,VA,,,,,,,,,N,266.763,1.549,149.604,1.303,2482946,N,O,34.5,Y,SERC Reliability Corp,SERC,IOU,Regulated
Virginia Electric & Power Co,Dominion Energy Inc,2017,NC,,,,,,,,,N,165.88,110.99,1.005,0.899,122729,N,O,34.5,Y,SERC Reliability Corp,SERC,IOU,Regulated
Virginia Electric & Power Co,Dominion Energy Inc,2017,VA,,,,,,,,,N,166.67,117.41,1.321,1.1,2456901,N,O,34.5,Y,SERC Reliability Corp,SERC,IOU,Regulated
Virginia Electric & Power Co,Dominion Energy Inc,2016,NC,,,,,,,,,,325.83,117.562,1.559,1.129,122350,,,34.5,,SERC Reliability Corp,SERC,IOU,Regulated
Virginia Electric & Power Co,Dominion Energy Inc,2016,VA,,,,,,,,,,199.918,138.225,1.481,1.275,2432641,,,34.5,,SERC Reliability Corp,SERC,IOU,Regulated
Virginia Electric & Power Co,Dominion Energy Inc,2015,NC,,,,,,,,,,167.78,118.674,1.339,1.164,121799,N,O,34.5,Y,SERC Reliability Corp,SERC,IOU,Regulated
Virginia Electric & Power Co,Dominion Energy Inc,2015,VA,,,,,,,,,,183.103,119.642,1.381,1.155,2420939,N,O,34.5,Y,SERC Reliability Corp,SERC,IOU,Regulated
Virginia Electric & Power Co,Dominion Energy Inc,2014,NC,,,,,,,,,,185,123,1.455,1.239,121507,N,O,35,N,SERC Reliability Corp,SERC,IOU,Regulated
Virginia Electric & Power Co,Dominion Energy Inc,2014,VA,,,,,,,,,,152,112,1.319,1.154,2381774,N,O,35,N,SERC Reliability Corp,SERC,IOU,Regulated
Virginia Electric & Power Co,Dominion Energy Inc,2013,NC,0,0,0,0,0,0,0,0,,149,110,1.164,1.024,121330,N,O,35,N,SERC Reliability Corp,SERC,IOU,Regulated
Virginia Electric & Power Co,Dominion Energy Inc,2013,VA,0,0,0,0,0,0,0,0,,294,106,1.427,1.052,2358445,N,O,35,N,SERC Reliability Corp,SERC,IOU,Regulated
Virginia Tech Electric Service,Virginia Tech Electric Service,2018,VA,,,,,,,,,N,39.267,0.298,,,6596,N,L,12.5,N,ReliabilityFirst,RFC,State,Regulated
Virginia Tech Electric Service,Virginia Tech Electric Service,2017,VA,,,,,,,,,N,39,,0.308,,6427,N,L,12.5,N,ReliabilityFirst,RFC,State,Regulated
Virginia Tech Electric Service,Virginia Tech Electric Service,2016,VA,,,,,,,,,,27.9,,0.445,,6543,,,12.5,,ReliabilityFirst,RFC,State,Regulated
Virginia Tech Electric Service,Virginia Tech Electric Service,2015,VA,,,,,,,,,,124.625,,1.381,,6528,N,L,12.5,N,ReliabilityFirst,RFC,State,Regulated
Virginia Tech Electric Service,Virginia Tech Electric Service,2014,VA,,,,,,,,,,19,,0.212,,6302,N,L,12,N,ReliabilityFirst,RFC,State,Regulated
Virginia Tech Electric Service,Virginia Tech Electric Service,2013,VA,0,0,0,0,0,0,0,0,,64,0,0.658,0,6298,N,L,12.5,N,ReliabilityFirst,RFC,State,Regulated
Volga SD (City of),Volga SD (City of),2014,SD,,,,,,,,,N,,,,,,,,,,Midwest Reliability Organization,MRO,Muni,Regulated
Volunteer Energy Coop,Volunteer Energy Coop,2014,TN,,,,,,,,,,,,,,,,,,,SERC Reliability Corp,SERC,DistCoop,Regulated
Wabash County REMC,Wabash County REMC,2013,IN,0,0,0,0,0,0,0,0,,851,168,3,1,5385,N,F,7.2,N,ReliabilityFirst,RFC,DistCoop,Regulated
Wadena MN (City of),Wadena MN (City of),2018,MN,2.317,0.065,,,,,2657,7.2,Y,,,,,,,,,N,Midwest Reliability Organization,MRO,Muni,Regulated
Wadsworth OH (City of),Wadsworth OH (City of),2018,OH,15.59,0.251,15.59,0.251,15.59,0.251,13617,12.5,Y,,,,,,,,,N,ReliabilityFirst,RFC,Muni,Regulated
Wadsworth OH (City of),Wadsworth OH (City of),2017,OH,10.981,10.981,10.981,1,1,1,13513,12.5,Y,,,,,,,,,N,ReliabilityFirst,RFC,Muni,Regulated
Wadsworth OH (City of),Wadsworth OH (City of),2016,OH,37.131,37.131,37.131,1.086,1.086,1.086,13087,12.5,,,,,,,,,,,ReliabilityFirst,RFC,Muni,Regulated
Wadsworth OH (City of),Wadsworth OH (City of),2015,OH,,,,,,,,69,Y,,,,,,,,,,ReliabilityFirst,RFC,Muni,Regulated
Wadsworth OH (City of),Wadsworth OH (City of),2014,OH,,,,,,,,69,Y,,,,,,,,,,ReliabilityFirst,RFC,Muni,Regulated
Wake Electric Membership Corp,Wake Electric Membership Corp,2018,NC,281.8,1.978,72.8,1.1,278.6,1.851,44584,24,Y,,,,,,,,,N,SERC Reliability Corp,SERC,DistCoop,Regulated
Wake Electric Membership Corp,Wake Electric Membership Corp,2017,NC,87.1,72.8,67.9,1.466,1.296,1.104,42831,23,Y,,,,,,,,,N,SERC Reliability Corp,SERC,DistCoop,Regulated
Wake Electric Membership Corp,Wake Electric Membership Corp,2016,NC,275,78.6,198.6,1.753,1.6,0.452,41121,23,,,,,,,,,,,SERC Reliability Corp,SERC,DistCoop,Regulated
Wake Electric Membership Corp,Wake Electric Membership Corp,2015,NC,257.8,50.2,251.9,1.578,0.942,1.411,39483,23,Y,,,,,,,,,,SERC Reliability Corp,SERC,DistCoop,Regulated
Wake Electric Membership Corp,Wake Electric Membership Corp,2014,NC,143.7,74.7,124.3,1.87,1.21,1.59,38177,23,Y,,,,,,,,,,SERC Reliability Corp,SERC,DistCoop,Regulated
Wake Electric Membership Corp,Wake Electric Membership Corp,2013,NC,135,83,124,1.612,1.304,1.405,36900,23,Y,0,0,0,0,0,,,0,,SERC Reliability Corp,SERC,DistCoop,Regulated
Wake Forest NC (Town of),Wake Forest NC (Town of),2018,NC,,,,,,,,,N,107.9,1.8,,,7625,N,L,13.2,N,SERC Reliability Corp,SERC,Muni,Regulated
Wake Forest NC (Town of),Wake Forest NC (Town of),2017,NC,,,,,,,,,N,83.7,,1,,7170,N,L,13.2,N,SERC Reliability Corp,SERC,Muni,Regulated
Wake Forest NC (Town of),Wake Forest NC (Town of),2016,NC,,,,,,,,,,99.5,,1.3,,6943,,,13.2,,SERC Reliability Corp,SERC,Muni,Regulated
Wake Forest NC (Town of),Wake Forest NC (Town of),2015,NC,,,,,,,,,,107.9,,1.8,,6943,N,,13.2,N,SERC Reliability Corp,SERC,Muni,Regulated
Wake Forest NC (Town of),Wake Forest NC (Town of),2014,NC,,,,,,,,,,59,,1.85,,6873,N,,13.2,N,SERC Reliability Corp,SERC,Muni,Regulated
Wake Forest NC (Town of),Wake Forest NC (Town of),2013,NC,0,0,0,0,0,0,0,0,,36,0,0.603,0,6465,N,O,13.2,N,SERC Reliability Corp,SERC,Muni,Regulated
Wallingford CT (Town of),Wallingford CT (Town of),2018,CT,,,,,,,,,N,295.7,0.77,29.54,0.37,25018,N,L,13.8,N,Northeast Power Coordinating Council,NPCC,Muni,Regulated
Wallingford CT (Town of),Wallingford CT (Town of),2017,CT,,,,,,,,,N,116.17,22.03,0.435,0.279,24906,N,L,13.8,N,Northeast Power Coordinating Council,NPCC,Muni,Regulated
Wallingford CT (Town of),Wallingford CT (Town of),2016,CT,,,,,,,,,,52.5,52.5,0.3,0.3,24777,,,13.8,,Northeast Power Coordinating Council,NPCC,Muni,Regulated
Wallingford CT (Town of),Wallingford CT (Town of),2015,CT,,,,,,,,,,359,9.2,0.4,0.1,24709,N,L,13.8,N,Northeast Power Coordinating Council,NPCC,Muni,Regulated
Wallingford CT (Town of),Wallingford CT (Town of),2014,CT,,,,,,,,,,12.6,12.6,0.1,0.1,24624,N,L,13.8,N,Northeast Power Coordinating Council,NPCC,Muni,Regulated
Wallingford CT (Town of),Wallingford CT (Town of),2013,CT,0,0,0,0,0,0,0,0,,0,29,0,0.102,24738,N,L,13.8,N,Northeast Power Coordinating Council,NPCC,Muni,Regulated
Walton EMC (The),Walton EMC (The),2018,GA,180.635,1.922,109.992,1.501,,,124928,25,N,,,,,,,,,N,SERC Reliability Corp,SERC,DistCoop,Regulated
Walton EMC (The),Walton EMC (The),2017,GA,1008,108,,1.54,0.72,,124928,25,N,,,,,,,,,N,SERC Reliability Corp,SERC,DistCoop,Regulated
Walton EMC (The),Walton EMC (The),2016,GA,98.771,98.771,98.771,1.25,1.25,1.25,122895,25,,,,,,,,,,,SERC Reliability Corp,SERC,DistCoop,Regulated
Walton EMC (The),Walton EMC (The),2015,GA,154.5,95.04,154.5,1.628,1.311,1.628,120893,25,N,,,,,,,,,,SERC Reliability Corp,SERC,DistCoop,Regulated
Walton EMC (The),Walton EMC (The),2014,GA,2.335,1.484,2.335,1.726,1.34,1.726,119233,25,N,,,,,,,,,,SERC Reliability Corp,SERC,DistCoop,Regulated
Walton EMC (The),Walton EMC (The),2013,GA,2.169,1.511,2.169,1.692,1.347,1.692,117393,25,N,0,0,0,0,0,,,0,,SERC Reliability Corp,SERC,DistCoop,Regulated
Warren Rural Electric Coop Corp,Warren Rural Electric Coop Corp,2018,KY,332.57,2.655,130.24,2.116,307.15,2.338,65220,12.5,Y,,,,,,,,,N,SERC Reliability Corp,SERC,DistCoop,Regulated
Warren Rural Electric Coop Corp,Warren Rural Electric Coop Corp,2017,KY,139.26,90.96,120.72,1.75,1.24,1.37,63981,12.5,Y,,,,,,,,,N,SERC Reliability Corp,SERC,DistCoop,Regulated
Warren Rural Electric Coop Corp,Warren Rural Electric Coop Corp,2016,KY,230.18,90.84,316.53,2.54,1.31,1.58,62666,15,,,,,,,,,,,SERC Reliability Corp,SERC,DistCoop,Regulated
Warren Rural Electric Coop Corp,Warren Rural Electric Coop Corp,2015,KY,145.61,112.9,32.7,2.31,1.82,0.5,61772,12.5,Y,,,,,,,,,,SERC Reliability Corp,SERC,DistCoop,Regulated
Warren Rural Electric Coop Corp,Warren Rural Electric Coop Corp,2014,KY,135,101.85,120.99,1.81,1.54,1.53,61528,7.2,Y,,,,,,,,,,SERC Reliability Corp,SERC,DistCoop,Regulated
Warren Rural Electric Coop Corp,Warren Rural Electric Coop Corp,2013,KY,124.5,80.46,89.93,1.44,1.08,0.99,61384,7.2,Y,0,0,0,0,0,,,0,,SERC Reliability Corp,SERC,DistCoop,Regulated
Warroad Municipal Utilities,Warroad Municipal Utilities,2018,MN,,,,,,,,,N,9.353,1.019,,,959,N,L,7.2,N,Midwest Reliability Organization,MRO,Muni,Regulated
Warroad Municipal Utilities,Warroad Municipal Utilities,2017,MN,,,,,,,,,N,428.5,0,0.816,0,926,N,L,7.2,N,Midwest Reliability Organization,MRO,Muni,Regulated
Warroad Municipal Utilities,Warroad Municipal Utilities,2016,MN,,,,,,,,,,0.59,0,0.006,0,945,,,7.2,,Midwest Reliability Organization,MRO,Muni,Regulated
Warroad Municipal Utilities,Warroad Municipal Utilities,2015,MN,,,,,,,,,,10,0,0.001,0,890,N,L,7.2,N,Midwest Reliability Organization,MRO,Muni,Regulated
Warroad Municipal Utilities,Warroad Municipal Utilities,2014,MN,,,,,,,,,,2,0,0.006,0,890,N,L,7.2,N,Midwest Reliability Organization,MRO,Muni,Regulated
Warroad Municipal Utilities,Warroad Municipal Utilities,2013,MN,0,0,0,0,0,0,0,0,,10,0,0.001,0,890,N,L,7.2,N,Midwest Reliability Organization,MRO,Muni,Regulated
Waseca Utility,Waseca Utility,2018,MN,76.4,2.22,69,2.2,21.3,0.22,4182,13.8,N,,,,,,,,,N,Midwest Reliability Organization,MRO,Muni,Regulated
Waseca Utility,Waseca Utility,2017,MN,26,0,0,0.47,0,0,4174,13.8,N,,,,,,,,,N,Midwest Reliability Organization,MRO,Muni,Regulated
Waseca Utility,Waseca Utility,2016,MN,53,19,43,1.97,0.44,0.97,4155,13.8,,,,,,,,,,,Midwest Reliability Organization,MRO,Muni,Regulated
Waseca Utility,Waseca Utility,2015,MN,22,22,0,0.34,0.34,0.34,4166,13.8,N,,,,,,,,,,Midwest Reliability Organization,MRO,Muni,Regulated
Waseca Utility,Waseca Utility,2014,MN,208.7,14.8,68.8,2.64,0.441,0.637,4167,13.8,N,,,,,,,,,,Midwest Reliability Organization,MRO,Muni,Regulated
Waseca Utility,Waseca Utility,2013,MN,30,30,30,0.77,0.77,0.77,4146,13.8,,0,0,0,0,0,,,0,,Midwest Reliability Organization,MRO,Muni,Regulated
Washington Electric Member Corp,Washington Electric Member Corp,2018,GA,1425.84,,451.82,,1417.23,,15526,25,Y,,,,,,,,,N,SERC Reliability Corp,SERC,DistCoop,Regulated
Washington Electric Member Corp,Washington Electric Member Corp,2017,GA,2222.53,220.15,2191.19,,,,15469,25,Y,,,,,,,,,N,SERC Reliability Corp,SERC,DistCoop,Regulated
Washington Electric Member Corp,Washington Electric Member Corp,2016,GA,877.7,245.3,872.8,,,,15421,25,,,,,,,,,,,SERC Reliability Corp,SERC,DistCoop,Regulated
Washington Electric Member Corp,Washington Electric Member Corp,2015,GA,221.95,221.95,220.83,,,,15366,25,N,,,,,,,,,,SERC Reliability Corp,SERC,DistCoop,Regulated
Washington Electric Member Corp,Washington Electric Member Corp,2014,GA,3212.66,271.25,268.41,,,,15311,25,N,,,,,,,,,,SERC Reliability Corp,SERC,DistCoop,Regulated
Washington Electric Member Corp,Washington Electric Member Corp,2013,GA,434,265,431,0,0,0,14309,25,N,0,0,0,0,0,,,0,,SERC Reliability Corp,SERC,DistCoop,Regulated
Washington St Tammany Electric Coop Inc,Washington St Tammany Electric Coop Inc,2018,LA,357.6,3.743,357.6,3.743,180.1,1.91,52729,13.2,Y,,,,,,,,,N,SERC Reliability Corp,SERC,DistCoop,Regulated
Washington St Tammany Electric Coop Inc,Washington St Tammany Electric Coop Inc,2017,LA,435.855,267.597,358.139,3.281,2.884,2.653,51137,13.2,Y,,,,,,,,,N,SERC Reliability Corp,SERC,DistCoop,Regulated
Washington St Tammany Electric Coop Inc,Washington St Tammany Electric Coop Inc,2016,LA,354.2,269.6,244.9,3.214,2.953,1.92,51576,13.2,,,,,,,,,,,SERC Reliability Corp,SERC,DistCoop,Regulated
Washington St Tammany Electric Coop Inc,Washington St Tammany Electric Coop Inc,2015,LA,321.5,321.5,0,2.13,2.13,0,51308,69,Y,,,,,,,,,,SERC Reliability Corp,SERC,DistCoop,Regulated
Washington St Tammany Electric Coop Inc,Washington St Tammany Electric Coop Inc,2014,LA,312.171,312.171,143.92,3.749,3.749,1.781,50853,13.6,Y,,,,,,,,,,SERC Reliability Corp,SERC,DistCoop,Regulated
Washington St Tammany Electric Coop Inc,Washington St Tammany Electric Coop Inc,2013,LA,129,129,129,1.58,1.58,1.58,50786,7.6,Y,0,0,0,0,0,,,0,,SERC Reliability Corp,SERC,DistCoop,Regulated
Water Valley Electric Dept MS (City of),Water Valley Electric Dept MS (City of),2014,MS,,,,,,,,,,,,,,,,,,,SERC Reliability Corp,SERC,Muni,Regulated
Waterloo Light & Water Commission,Waterloo Light & Water Commission,2014,WI,,,,,,,,,,,,,,,,,,,Midwest Reliability Organization,MRO,Muni,Regulated
Watertown Municipal Utilities Dept,Watertown Municipal Utilities Dept,2018,SD,22.319,0.433,,,,,13142,,Y,,,,,,,,,N,Midwest Reliability Organization,MRO,Muni,Regulated
Watertown Municipal Utilities Dept,Watertown Municipal Utilities Dept,2017,SD,76.092,,,0.638,,,12916,12.5,N,,,,,,,,,N,Midwest Reliability Organization,MRO,Muni,Regulated
Watertown Municipal Utilities Dept,Watertown Municipal Utilities Dept,2016,SD,20.6,20.6,,0.36,0.36,,12943,12.5,,,,,,,,,,,Midwest Reliability Organization,MRO,Muni,Regulated
Watertown Municipal Utilities Dept,Watertown Municipal Utilities Dept,2015,SD,20.55,20.55,,0.337,0.337,,12752,12.5,N,,,,,,,,,,Midwest Reliability Organization,MRO,Muni,Regulated
Watertown Municipal Utilities Dept,Watertown Municipal Utilities Dept,2014,SD,14.38,14.38,,0.128,0.128,,12607,12.5,N,,,,,,,,,,Midwest Reliability Organization,MRO,Muni,Regulated
Watertown Municipal Utilities Dept,Watertown Municipal Utilities Dept,2013,SD,0,30,0,0,0.286,0,12518,12.5,N,0,0,0,0,0,,,0,,Midwest Reliability Organization,MRO,Muni,Regulated
Waunakee WI (Village of),Waunakee WI (Village of),2018,WI,33.515,0.3,33.515,0.3,,,6524,15,N,,,,,,,,,N,Midwest Reliability Organization,MRO,Muni,Regulated
Waunakee WI (Village of),Waunakee WI (Village of),2017,WI,2.833,2.833,,0.017,0.017,,5871,14.4,N,,,,,,,,,N,Midwest Reliability Organization,MRO,Muni,Regulated
Waunakee WI (Village of),Waunakee WI (Village of),2014,WI,,,,,,,,,,,,,,,,,,,Midwest Reliability Organization,MRO,Muni,Regulated
Waupun Public Utilities,Waupun Public Utilities,2018,WI,4.083,0.032,4.083,0.032,4.083,0.032,4420,12.4,Y,,,,,,,,,N,Midwest Reliability Organization,MRO,Muni,Regulated
Waupun Public Utilities,Waupun Public Utilities,2017,WI,12.281,12.281,12.281,0.297,0.297,0.297,4292,12.4,N,,,,,,,,,N,Midwest Reliability Organization,MRO,Muni,Regulated
Waupun Public Utilities,Waupun Public Utilities,2016,WI,5.9,5.9,5.9,0.09,0.09,0.09,4292,12.5,,,,,,,,,,,Midwest Reliability Organization,MRO,Muni,Regulated
Waupun Public Utilities,Waupun Public Utilities,2015,WI,4.076,4.076,4.076,0.06,0.06,0.06,4338,12.5,N,,,,,,,,,,Midwest Reliability Organization,MRO,Muni,Regulated
Waupun Public Utilities,Waupun Public Utilities,2014,WI,1.985,1.985,1.985,0.011,0.011,0.011,4274,12.5,N,,,,,,,,,,Midwest Reliability Organization,MRO,Muni,Regulated
Waupun Public Utilities,Waupun Public Utilities,2013,WI,1.524,1.524,1.524,0.003,0.003,0.003,4262,12.5,N,0,0,0,0,0,,,0,,Midwest Reliability Organization,MRO,Muni,Regulated
Waverly Light & Power,Waverly Light & Power,2018,IA,,,,,,,,,N,0.7,0.031,0.7,0.031,4874,N,L,12.5,Y,Midwest Reliability Organization,MRO,Muni,Regulated
Waverly Light & Power,Waverly Light & Power,2017,IA,,,,,,,,,N,1.338,1.338,0.057,0.057,4845,N,L,12.5,Y,Midwest Reliability Organization,MRO,Muni,Regulated
Waverly Light & Power,Waverly Light & Power,2016,IA,,,,,,,,,,1.58,1.58,0.022,0.022,4845,,,12.5,,Midwest Reliability Organization,MRO,Muni,Regulated
Waverly Light & Power,Waverly Light & Power,2015,IA,,,,,,,,,,10.07,10.07,0.15,0.15,4737,N,L,12.5,Y,Midwest Reliability Organization,MRO,Muni,Regulated
Waverly Light & Power,Waverly Light & Power,2014,IA,,,,,,,,,,2,2,0.04,0.04,4723,N,L,12.5,Y,Midwest Reliability Organization,MRO,Muni,Regulated
Waverly Light & Power,Waverly Light & Power,2013,IA,0,0,0,0,0,0,0,0,,1,1,0.03,0.03,4694,N,L,0,Y,Midwest Reliability Organization,MRO,Muni,Regulated
